Company,ProductName,TypeName,ScreenResolution,Cpu,Memory,Gpu,OpSys,Ram,Weight,Inches,Price_euros
Dell,Inspiron 7779,2 in 1 Convertible,Full HD / Touchscreen / 1920x1080,Intel Core i7 7500 2.7GHz,512GB SSD,Nvidia GeForce MX 940,Windows 10,16GB,2.77kg,17.3,1799
Lenovo,IdeaPad 320-15IKB,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,1000GB HDD,Nvidia GeForce MX 940,No OS,8GB,2.2kg,15.6,659.01
Lenovo,IdeaPad 510-15IKB,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,1000GB HDD,Nvidia GeForce MX 940,No OS,8GB,2.2kg,15.6,709
Dell,Inspiron 7560,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,1000GB HDD,Nvidia GeForce MX 940,Windows 10,8GB,2.0kg,15.6,1207
Acer,Aspire E5-576G,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,1000GB HDD,Nvidia GeForce MX 940,Windows 10,8GB,2.23kg,15.6,742
Acer,Aspire E5-576G,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Nvidia GeForce MX 940,Windows 10,8GB,2.2kg,15.6,832
Lenovo,IdeaPad 510-15IKB,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Nvidia GeForce MX 940,Windows 10,6GB,2.2kg,15.6,789
Dell,Vostro 5568,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Nvidia GeForce MX 940,Windows 10,8GB,2.18kg,15.6,1009.9
Acer,Aspire A515-51G,Notebook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,500GB HDD,Nvidia GeForce MX 940,Windows 10,4GB,2.2kg,15.6,639
Asus,VivoBook S15,Ultrabook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Nvidia GeForce MX 940,Windows 10,8GB,1.7kg,15.6,1049.9
Samsung,Notebook 9,Ultrabook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Nvidia GeForce MX 940,Windows 10,16GB,1.23kg,15,1849
Asus,ZenBook UX530UQ-PRO,Ultrabook,Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,512GB SSD,Nvidia GeForce MX 940,Windows 10,16GB,1.63kg,15.6,1468
HP,Noteb Pav,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,1000GB HDD,Nvidia GeForce MX 940,Windows 10,8GB,1.91kg,15.6,979
Lenovo,Thinkpad E470,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Nvidia GeForce MX 940,Windows 10,8GB,1.87kg,14,859
Asus,UX430UQ-GV209R (i7-7500U/8GB/256GB/GeForce,Ultrabook,IPS Panel Full HD / 1920x1080,Intel Core i7 7500 2.7GHz,256GB SSD,Nvidia GeForce MX 940,Windows 10,8GB,1.3kg,14,1193
Dell,XPS 13,Ultrabook,Full HD / 1920x1080,Intel Core i7 7560 2.4GHz,256GB SSD,Intel Iris Plus Graphics 640,Windows 10,8GB,1.23kg,13.3,1379
Dell,XPS 13,Ultrabook,Quad HD+ / Touchscreen / 3200x1800,Intel Core i7 7560 2.4GHz,256GB SSD,Intel Iris Plus Graphics 640,Windows 10,8GB,1.23kg,13.3,1379
Dell,Latitude 7480,Ultrabook,Full HD / 1920x1080,Intel Core i7 7600 2.8GHz,512GB SSD,Intel HD Graphics 400,Windows 10,8GB,1.36kg,14,1680
HP,EliteBook x360,2 in 1 Convertible,Full HD / Touchscreen / 1920x1080,Intel Core i7 7600 2.8GHz,256GB SSD,Intel HD Graphics 620,Windows 10,16GB,1.28kg,13.3,1975
HP,EliteBook x360,2 in 1 Convertible,Full HD / Touchscreen / 1920x1080,Intel Core i7 7600 2.8GHz,256GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.28kg,13.3,2559
HP,EliteBook 840,Notebook,Full HD / 1920x1080,Intel Core i7 7600 2.8GHz,1000GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.48kg,14,1749
Dell,Latitude 5480,Ultrabook,Full HD / 1920x1080,Intel Core i7 7600 2.8GHz,256GB SSD,Intel HD Graphics 620,Linux,8GB,1.6kg,14,1099
Dell,Latitude 7280,Ultrabook,Full HD / 1920x1080,Intel Core i7 7600 2.8GHz,256GB SSD,Intel HD Graphics 620,Windows 10,16GB,1.18kg,12.5,1859
Dell,Latitude 7280,Ultrabook,Full HD / 1920x1080,Intel Core i7 7600 2.8GHz,256GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.6kg,12.5,1690
Dell,Latitude 7480,Ultrabook,Full HD / 1920x1080,Intel Core i7 7600 2.8GHz,256GB SSD,Intel HD Graphics 620,Windows 10,8GB,1.36kg,14,1775
Dell,Latitude 5580,Notebook,Full HD / 1920x1080,Intel Core i7 7600 2.8GHz,256GB SSD,Nvidia GeForce MX 930,Windows 10,8GB,1.93kg,15.6,1369
Dell,Latitude 5580,Notebook,Full HD / 1920x1080,Intel Core i7 7600 2.8GHz,256GB SSD,Nvidia GeForce MX 930,Windows 10,16GB,1.93kg,15.6,1537.39
Lenovo,Thinkpad T570,Workstation,IPS Panel 4K Ultra HD / 3840x2160,Intel Core i7 7600 2.8GHz,512GB SSD,Nvidia GeForce MX 940,Windows 10,16GB,2.3kg,15.6,2445
Lenovo,Thinkpad P51s,Workstation,IPS Panel 4K Ultra HD / 3840x2160,Intel Core i7 7600 2.8GHz,1000GB SSD,Nvidia Quadro M 520,Windows 10,16GB,2.5kg,15.6,3299
Dell,XPS 13,Ultrabook,Quad HD+ / Touchscreen / 3200x1800,Intel Core i7 7660 2.5GHz,512GB SSD,Intel Iris Plus Graphics 640,Windows 10,16GB,1.29kg,13.3,2240
Dell,Alienware 17,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.7GHz,1000GB HDD,Nvidia GeForce GTX 1060,Windows 10,8GB,4.42kg,17.3,2046
HP,Omen 17-an012dx,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,AMD Radeon RX 580,Windows 10,12GB,3.74kg,17.3,1749
Lenovo,Yoga 720-15IKB,2 in 1 Convertible,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Intel HD Graphics 630,Windows 10,8GB,2kg,15.6,1299
Lenovo,ThinkPad T470p,Ultrabook,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GT MX 940,Windows 10,8GB,1.96kg,14,1903
Lenovo,Thinkpad T470p,Ultrabook,IPS Panel Full HD / 2160x1440,Intel Core i7 7700 2.8GHz,512GB SSD,Nvidia GeForce GT MX 940,Windows 10,8GB,1.7kg,14,1943
Dell,XPS 15,Notebook,4K Ultra HD / Touchscreen / 3840x2160,Intel Core i7 7700 2.8GHz,1000GB SSD,Nvidia GeForce GTX 1050,Windows 10,32GB,2.06kg,15.6,2639
Dell,XPS 15,Notebook,4K Ultra HD / Touchscreen / 3840x2160,Intel Core i7 7700 2.8GHz,1000GB SSD,Nvidia GeForce GTX 1050,Windows 10,16GB,2.06kg,15.6,2399
Dell,XPS 15,Notebook,4K Ultra HD / Touchscreen / 3840x2160,Intel Core i7 7700 2.8GHz,512GB SSD,Nvidia GeForce GTX 1050,Windows 10,16GB,2.06kg,15.6,2397
Dell,XPS 15,Notebook,4K Ultra HD / Touchscreen / 3840x2160,Intel Core i7 7700 2.8GHz,512GB SSD,Nvidia GeForce GTX 1050,Windows 10,16GB,2.06kg,15.6,2027.42
Dell,Inspiron 7567,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB Hybrid,Nvidia GeForce GTX 1050,Windows 10,8GB,2.62kg,15.6,899
Dell,Inspiron 5577,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX 1050,Windows 10,8GB,2.56kg,15.6,1060.49
Asus,VivoBook Pro,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX 1050,Windows 10,8GB,1.99kg,15.6,1350
Asus,FX753VD-GC007T (i7-7700HQ/8GB/1TB,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX 1050,Windows 10,8GB,3kg,17.3,1168
MSI,GP62M Leopard,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX 1050,Windows 10,8GB,2.2kg,15.6,1199
MSI,GL72M 7RDX,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX 1050,Windows 10,8GB,2.7kg,17.3,1191.8
MSI,GP62M 7RDX,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX 1050,Windows 10,8GB,2.4kg,15.6,1142.8
MSI,GL62M 7RDX,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX 1050,Windows 10,8GB,2.2kg,15.6,1149
Asus,FX503VD-E4022T (i7-7700HQ/8GB/1TB/GeForce,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX 1050,Windows 10,8GB,2.2kg,15.6,949
Asus,FX753VD-GC071T (i7-7700HQ/8GB/1TB/GeForce,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX 1050,Windows 10,8GB,3kg,17.3,1187
Asus,Rog GL753VD-GC042T,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX 1050,Windows 10,8GB,3kg,17.3,1039
Dell,Inspiron 7567,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX 1050,Windows 10,8GB,2.62kg,15.6,1099
Asus,FX553VD-FY647T (i7-7700HQ/8GB/256GB/GeForce,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1050,Windows 10,8GB,2.5kg,15.6,999
Asus,ROG GL703VD-GC028T,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1050,Windows 10,16GB,2.9kg,17.3,1407
Asus,FX753VD-GC461T (i7-7700HQ/16GB/1TB,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1050,Windows 10,16GB,2.9kg,17.3,1529
MSI,GP62 7RDX,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1050,Windows 10,16GB,2.4kg,15.6,1294
Dell,Inspiron 5577,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,512GB SSD,Nvidia GeForce GTX 1050,Windows 10,16GB,2.56kg,15.6,1249.26
Acer,Aspire 7,Notebook,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX 1050,Linux,8GB,2.4kg,15.6,779
Acer,Aspire 7,Notebook,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX 1050,Linux,8GB,2.4kg,15.6,846
Acer,Aspire 7,Notebook,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1050,Linux,8GB,2.5kg,15.6,879
Samsung,Notebook Odyssey,Notebook,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX 1050,Windows 10,16GB,2.5kg,15.6,1699
Dell,XPS 15,Notebook,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1050,Windows 10,8GB,2kg,15.6,1829
Dell,XPS 15,Notebook,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1050,Windows 10,8GB,2kg,15.6,1820
Dell,XPS 15,Notebook,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,512GB SSD,Nvidia GeForce GTX 1050,Windows 10,16GB,2.06kg,15.6,1899
Lenovo,Yoga 720-15IKB,2 in 1 Convertible,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7700 2.8GHz,512GB SSD,Nvidia GeForce GTX 1050,Windows 10,16GB,2kg,15.6,1899
HP,Omen 15-ce007nv,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX 1050,Windows 10,12GB,2.62kg,15.6,1249
HP,Omen 17-w212nv,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX 1050,Windows 10,8GB,3.35kg,17.3,1191
HP,Omen 15-AX205na,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX 1050,Windows 10,8GB,2.2kg,15.6,1099
Lenovo,Legion Y520-15IKBN,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX 1050,Windows 10,8GB,2.5kg,15.6,1048
Acer,Nitro 5,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX 1050,Windows 10,8GB,2.7kg,15.6,1260
Lenovo,Legion Y520-15IKBN,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX 1050,Windows 10,4GB,2.4kg,15.6,999
HP,Pavilion 15-cb003nv,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX 1050,Windows 10,8GB,2.62kg,15.6,899
HP,Omen 17-W295,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1050,Windows 10,16GB,3.35kg,17.3,1379
HP,Omen 17-AN010nv,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1050,Windows 10,16GB,3.78kg,17.3,1498
HP,Pavilion Power,Notebook,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX 1050,Windows 10,12GB,2.21kg,15.6,1327
MSI,GS63VR 7RF,Gaming,4K Ultra HD / 3840x2160,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1060,Windows 10,16GB,1.8kg,15.6,2299
Lenovo,Legion Y520-15IKBN,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,512GB SSD,Nvidia GeForce GTX 1060,No OS,16GB,2.4kg,15.6,1398
MSI,GP72MVR 7RFX,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX 1060,Windows 10,8GB,2.7kg,17.3,1409
MSI,GP72VR Leopard,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX 1060,Windows 10,8GB,2.7kg,17.3,1486.77
Asus,Rog GL502VM-DS74,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX 1060,Windows 10,16GB,2.1kg,15.6,1899
HP,Omen 15-ce006nv,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX 1060,Windows 10,12GB,2.62kg,17.3,1799
Razer,Blade Pro,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB SSD,Nvidia GeForce GTX 1060,Windows 10,16GB,1.95kg,14,3499
Razer,Blade Pro,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1060,Windows 10,16GB,1.95kg,14,2599
MSI,GE73VR 7RE,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1060,Windows 10,16GB,2.8kg,17.3,1890
MSI,GS63VR 7RF,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1060,Windows 10,16GB,1.8kg,15.6,2094.48
Asus,Rog Strix,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1060,Windows 10,16GB,2.73kg,17.3,2049.9
MSI,GS73VR 7RF,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1060,Windows 10,16GB,2.43kg,17.3,2048.9
Asus,ROG Strix,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1060,Windows 10,16GB,2.9kg,17.3,1949
MSI,GE72VR Apache,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1060,Windows 10,16GB,2.7kg,17.3,1598
Razer,Blade Pro,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,512GB SSD,Nvidia GeForce GTX 1060,Windows 10,16GB,1.95kg,14,2899
Asus,FX502VM-AS73 (i7-7700HQ/16GB/1TB,Notebook,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX 1060,Windows 10,16GB,2.2kg,15.6,1749
Dell,Inspiron 7577,Gaming,IPS Panel 4K Ultra HD / 3840x2160,Intel Core i7 7700 2.8GHz,512GB SSD,Nvidia GeForce GTX 1060,Windows 10,16GB,2.65kg,15.6,1845
Lenovo,Legion Y520-15IKBN,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1060,No OS,8GB,2.4kg,15.6,1149
Asus,FX503VM-E4007T (i7-7700HQ/16GB/1TB,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX 1060,Windows 10,16GB,2.2kg,15.6,1449
Asus,ROG Strix,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX 1060,Windows 10,8GB,2.3kg,15.6,1655
Dell,Alienware 17,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX 1060,Windows 10,16GB,4.36kg,17.3,2505.02
Lenovo,Legion Y520-15IKBN,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX 1060,Windows 10,8GB,2.5kg,15.6,1189
Lenovo,Legion Y720-15IKB,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX 1060,Windows 10,8GB,3.2kg,15.6,1299
HP,Omen 17-an006nv,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX 1060,Windows 10,12GB,3.78kg,17.3,1699
Dell,Inspiron 7577,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1060,Windows 10,16GB,2.65kg,15.6,1499
MSI,GE63VR 7RE,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1060,Windows 10,16GB,2.4kg,15.6,1799
Dell,Alienware 17,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1060,Windows 10,16GB,4.42kg,17.3,2456.34
Lenovo,Legion Y720-15IKB,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1060,Windows 10,16GB,3.2kg,15.6,1499
Lenovo,Legion Y720-15IKB,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1060,Windows 10,8GB,3.2kg,15.6,1399
MSI,GS43VR 7RE,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1060,Windows 10,16GB,1.6kg,14,1891
Acer,Predator G9-793,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1060,Windows 10,16GB,4.2kg,17.3,2299
Asus,Rog GL702VM-GC354T,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1060,Windows 10,8GB,2.7kg,17.3,1599
Lenovo,Legion Y720-15IKB,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,512GB SSD,Nvidia GeForce GTX 1060,Windows 10,16GB,3.2kg,15.6,1749
Asus,FX502VM-DM560T (i7-7700HQ/8GB/1TB,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX 1060,Windows 10,8GB,2.24kg,15.6,1339
Dell,Alienware 17,Gaming,4K Ultra HD / 3840x2160,Intel Core i7 7700 2.8GHz,1000GB SSD,Nvidia GeForce GTX 1070,Windows 10,32GB,4.36kg,17.3,3659.4
MSI,GE72MVR 7RG,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1070,Windows 10,16GB,2.9kg,17.3,2029
Asus,Rog GL702VS-GC095T,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1070,Windows 10,16GB,2.9kg,17.3,2122
MSI,GE73VR 7RF,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1070,Windows 10,16GB,2.8kg,17.3,2249
HP,Omen 17-w207nv,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1070,Windows 10,12GB,3.35kg,17.3,1999
MSI,GT62VR 7RE,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1070,Windows 10,16GB,2.94kg,15.6,2267.86
Dell,Alienware 15,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1070,Windows 10,16GB,3.21kg,15.6,2774.63
Asus,Rog GL702VS-BA023T,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1070,Windows 10,16GB,2.9kg,17.3,2419
MSI,GT72VR Dominator,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1070,Windows 10,16GB,3.78kg,17.3,2499
Asus,Rog Strix,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1070,Windows 10,16GB,2.2kg,15.6,2449
MSI,GS73VR 7RG,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1070,Windows 10,16GB,2.43kg,17.3,2449
MSI,GS63VR 7RG,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1070,Windows 10,16GB,1.8kg,15.6,2241.5
MSI,GT73EVR 7RE,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,512GB SSD,Nvidia GeForce GTX 1070,Windows 10,16GB,4.14kg,17.3,2499
MSI,GE72MVR 7RG,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,512GB SSD,Nvidia GeForce GTX 1070,Windows 10,16GB,2.9kg,17.3,2415
Dell,Alienware 17,Gaming,IPS Panel 4K Ultra HD / 3840x2160,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1070,Windows 10,16GB,4.42kg,15.6,2868.99
Dell,Alienware 17,Gaming,IPS Panel 4K Ultra HD / 3840x2160,Intel Core i7 7700 2.8GHz,512GB SSD,Nvidia GeForce GTX 1070,Windows 10,32GB,4.42kg,17.3,3147.37
Dell,Alienware 17,Gaming,IPS Panel 4K Ultra HD / 3840x2160,Intel Core i7 7700 2.8GHz,512GB SSD,Nvidia GeForce GTX 1070,Windows 10,16GB,4.36kg,17.3,3154
Dell,Alienware 17,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX 1070,Windows 10,16GB,4.42kg,17.3,3012.77
MSI,GE63VR 7RF,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1070,Windows 10,16GB,2.8kg,15.6,2099
Dell,Alienware 17,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1070,Windows 10,16GB,4.42kg,17.3,2699
Dell,Alienware 17,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1070,Windows 10,32GB,4.42kg,17.3,3149
Acer,Predator G9-793,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX 1070,Windows 10,16GB,4.2kg,17.3,2599
Dell,Alienware 17,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,512GB SSD,Nvidia GeForce GTX 1070,Windows 10,32GB,4.42kg,17.3,3072.89
Asus,ROG Zephyrus,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,512GB SSD,Nvidia GeForce GTX 1080,Windows 10,24GB,2.24kg,15.6,2968
Lenovo,Yoga 720-15IKB,2 in 1 Convertible,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 7700 2.8GHz,512GB SSD,Nvidia GeForce GTX M 1050,Windows 10,8GB,2kg,15.6,1699
Lenovo,Legion Y520-15IKBN,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX M 1050,No OS,8GB,2.4kg,15.6,869
Lenovo,Legion Y520-15IKBN,Gaming,IPS Panel Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX M 1050,Windows 10,8GB,2.5kg,15.6,1109
Asus,ROG G752VSK-GC493T,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,256GB SSD,Nvidia GeForce GTX M 980,Windows 10,16GB,4.3kg,17.3,1799
Dell,Inspiron 7567,Gaming,4K Ultra HD / 3840x2160,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX Ti 1050,Windows 10,8GB,2.62kg,15.6,1498
Dell,Inspiron 7567,Gaming,4K Ultra HD / 3840x2160,Intel Core i7 7700 2.8GHz,512GB SSD,Nvidia GeForce GTX Ti 1050,Windows 10,16GB,2.62kg,15.6,1679
Asus,FX753VE-GC093 (i7-7700HQ/12GB/1TB/GeForce,Gaming,Full HD / 1920x1080,Intel Core i7 7700 2.8GHz,1000GB HDD,Nvidia GeForce GTX Ti 1050,Linux,12GB,3kg,17.3,949
